data,view,mercado,familia,evento,dias_corridos_ate_evento,selecionado,ativa,motivo_inativa,c_nivel1,fator_estabilidade,fator_coerencia,volume_notional,tem_portao,n_pontos_janela,n_slots_esperados_janela
2025-09-15,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,39.000000,True,True,,1.024245,1.008611,1.015500,958.981893,True,6,6
2025-09-16,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,38.000000,True,True,,1.013967,1.006918,1.007000,2327.073167,True,6,6
2025-09-17,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,37.000000,True,True,,1.026144,1.008991,1.017000,160.608933,True,6,6
2025-09-18,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,36.000000,True,True,,1.028532,1.012335,1.016000,1223.639885,True,6,6
2025-09-19,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,35.000000,True,True,,1.027633,1.011450,1.016000,42.159999,True,6,6
2025-09-20,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,34.000000,True,True,,1.028968,1.010278,1.018500,300.535070,True,6,6
2025-09-21,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,33.000000,True,True,,1.022654,1.008037,1.014500,62.799967,True,6,6
2025-09-22,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,32.000000,True,True,,1.019841,1.009244,1.010500,1374.188000,True,6,6
2025-09-23,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,31.000000,True,True,,1.021452,1.010338,1.011000,1979.384596,True,6,6
2025-09-24,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,30.000000,True,True,,1.027481,1.011798,1.015500,1888.680806,True,6,6
2025-09-25,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,29.000000,True,True,,1.034414,1.017123,1.017000,1145.037173,True,6,6
2025-09-26,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,28.000000,True,True,,1.024021,1.017913,1.006000,380.082248,True,6,6
2025-09-27,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,27.000000,True,True,,1.024798,1.014651,1.010000,1228.443749,True,6,6
2025-09-28,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,26.000000,True,True,,1.026944,1.011768,1.015000,547.925349,True,6,6
2025-09-29,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,25.000000,True,True,,1.014511,1.007959,1.006500,2246.887086,True,6,6
2025-09-30,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,24.000000,True,True,,1.018440,1.008855,1.009500,2897.553236,True,6,6
2025-10-01,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,23.000000,True,True,,1.022840,1.014219,1.008500,1692.906486,True,6,6
2025-10-02,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,22.000000,True,True,,1.035665,1.018353,1.017000,707.830114,True,6,6
2025-10-03,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,21.000000,True,True,,1.039304,1.019926,1.019000,869.022193,True,6,6
2025-10-04,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,20.000000,True,True,,1.035949,1.027218,1.008500,118.738019,True,6,6
2025-10-05,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,19.000000,True,True,,1.040905,1.028054,1.012500,413.369398,True,6,6
2025-10-06,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,18.000000,True,True,,1.058716,1.025391,1.032500,768.345492,True,6,6
2025-10-07,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,17.000000,True,True,,1.045454,1.016484,1.028500,921.050480,True,6,6
2025-10-08,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,16.000000,True,True,,1.072066,1.020044,1.051000,129.917896,True,6,6
2025-10-09,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,15.000000,True,True,,1.084761,1.021914,1.061500,55.239965,True,6,6
2025-10-10,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,14.000000,True,True,,1.047825,1.029804,1.017500,360.705170,True,6,6
2025-10-11,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,13.000000,True,True,,1.040435,1.030644,1.009500,331.225906,True,6,6
2025-10-12,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,12.000000,True,True,,1.056353,1.023102,1.032500,503.818397,True,6,6
2025-10-13,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,11.000000,True,True,,1.039497,1.016623,1.022500,1970.220686,True,6,6
2025-10-14,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,10.000000,True,True,,1.041849,1.023930,1.017500,989.086242,True,6,6
2025-10-15,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,9.000000,True,True,,1.062994,1.025561,1.036500,126.709657,True,6,6
2025-10-16,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,8.000000,True,True,,1.045066,1.020074,1.024500,972.981637,True,6,6
2025-10-17,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,7.000000,True,True,,1.028034,1.010353,1.017500,13984.912351,True,6,6
2025-10-18,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,6.000000,True,True,,1.023949,1.016831,1.007000,568.704298,True,6,6
2025-10-19,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,5.000000,True,True,,1.030892,1.025253,1.005500,357.279889,True,6,6
2025-10-20,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,4.000000,True,True,,1.035645,1.027936,1.007500,953.541110,True,6,6
2025-10-21,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,3.000000,True,True,,1.042912,1.032075,1.010500,5167.508004,True,6,6
2025-10-22,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,2.000000,True,True,,1.057317,1.040667,1.016000,1535.132158,True,6,6
2025-10-23,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,1.000000,True,True,,1.061503,1.041200,1.019500,625.275895,True,6,6
2025-10-24,2.2_inflacao,CPI_september-inflation-monthly,,2025-10-24,0.000000,True,True,,1.537466,1.063990,1.445000,11832.865566,True,6,6
2025-11-14,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,34.000000,True,True,,1.660426,1.125713,1.475000,118.363977,True,2,2
2025-11-15,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,33.000000,True,False,volume_zero,,1.090466,1.215000,0.000000,True,4,4
2025-11-16,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,32.000000,True,True,,1.198752,1.070315,1.120000,667.739996,True,6,6
2025-11-17,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,31.000000,True,True,,1.111743,1.043890,1.065000,217.370004,True,6,6
2025-11-18,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,30.000000,True,True,,1.082287,1.055890,1.025000,46.693000,True,6,6
2025-11-19,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,29.000000,True,False,volume_zero,,1.058657,1.039000,0.000000,True,6,6
2025-11-20,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,28.000000,True,False,volume_zero,,1.041014,1.047000,0.000000,True,6,6
2025-11-21,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,27.000000,True,True,,1.168783,1.039381,1.124500,2833.032728,True,6,6
2025-11-22,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,26.000000,True,True,,1.092834,1.088480,1.004000,379.609784,True,6,6
2025-11-23,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,25.000000,True,True,,1.113210,1.089780,1.021500,13.949650,True,6,6
2025-11-24,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,24.000000,True,True,,1.091256,1.087450,1.003500,151.484379,True,6,6
2025-11-25,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,23.000000,True,True,,1.107311,1.051079,1.053500,2044.865274,True,6,6
2025-11-26,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,22.000000,True,True,,1.063668,1.052095,1.011000,3908.058082,True,6,6
2025-11-27,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,21.000000,True,True,,1.037293,1.023982,1.013000,333.746800,True,6,6
2025-11-28,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,20.000000,True,True,,1.023416,1.016806,1.006500,51.903990,True,6,6
2025-11-29,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,19.000000,True,True,,1.021406,1.018351,1.003000,76.624199,True,6,6
2025-11-30,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,18.000000,True,True,,1.019921,1.015858,1.004000,9.637993,True,6,6
2025-12-01,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,17.000000,True,True,,1.008440,1.006930,1.001500,46.186430,True,6,6
2025-12-02,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,16.000000,True,True,,1.008642,1.002626,1.006000,94.420547,True,6,6
2025-12-03,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,15.000000,True,True,,1.018298,1.005726,1.012500,4.999999,True,6,6
2025-12-04,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,14.000000,True,False,volume_zero,,1.006653,1.013500,0.000000,True,6,6
2025-12-05,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,13.000000,True,True,,1.020154,1.005078,1.015000,475.924831,True,6,6
2025-12-06,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,38.000000,False,True,,1.674522,1.254324,1.335000,44.999995,True,2,2
2025-12-06,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,12.000000,True,True,,1.055502,1.038369,1.016500,184.653720,True,6,6
2025-12-07,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,37.000000,False,True,,1.203508,1.119543,1.075000,1.999999,True,4,4
2025-12-07,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,11.000000,True,True,,1.072382,1.057055,1.014500,160.478379,True,6,6
2025-12-08,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,36.000000,False,True,,1.250321,1.096773,1.140000,81.879999,True,6,6
2025-12-08,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,10.000000,True,True,,1.078355,1.048984,1.028000,446.562040,True,6,6
2025-12-09,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,35.000000,False,False,volume_zero,,1.054876,1.087500,0.000000,True,6,6
2025-12-09,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,9.000000,True,True,,1.080213,1.053352,1.025500,2420.268310,True,6,6
2025-12-10,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,34.000000,False,True,,1.115775,1.068750,1.044000,5.234130,True,6,6
2025-12-10,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,8.000000,True,True,,1.142906,1.141194,1.001500,7417.669942,True,6,6
2025-12-11,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,33.000000,False,True,,1.123747,1.062142,1.058000,170.470000,True,6,6
2025-12-11,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,7.000000,True,True,,1.206232,1.193108,1.011000,1931.875788,True,6,6
2025-12-12,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,32.000000,False,True,,1.236497,1.064111,1.162000,134.119313,True,6,6
2025-12-12,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,6.000000,True,True,,1.183288,1.142170,1.036000,20635.465966,True,6,6
2025-12-13,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,31.000000,False,True,,1.201108,1.069077,1.123500,1130.243976,True,6,6
2025-12-13,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,5.000000,True,True,,1.101515,1.076749,1.023000,908.479869,True,6,6
2025-12-14,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,30.000000,False,False,volume_zero,,1.034148,1.093000,0.000000,True,6,6
2025-12-14,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,4.000000,True,True,,1.049322,1.046705,1.002500,433.469599,True,6,6
2025-12-15,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,29.000000,False,True,,1.150149,1.019636,1.128000,0.999984,True,6,6
2025-12-15,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,3.000000,True,True,,1.026689,1.015518,1.011000,79.558374,True,6,6
2025-12-16,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,28.000000,False,False,volume_zero,,1.010280,1.132500,0.000000,True,6,6
2025-12-16,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,2.000000,True,True,,1.031153,1.013419,1.017500,4005.714196,True,6,6
2025-12-17,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,27.000000,False,False,volume_zero,,1.024085,1.060000,0.000000,True,6,6
2025-12-17,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,1.000000,True,True,,1.044249,1.026793,1.017000,1297.842365,True,6,6
2025-12-18,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,26.000000,False,True,,1.175403,1.032413,1.138500,217.367800,True,6,6
2025-12-18,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,0.000000,True,True,,1.073653,1.047466,1.025000,33172.832423,True,6,6
2025-12-19,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,25.000000,True,True,,1.242821,1.091630,1.138500,742.270996,True,6,6
2025-12-19,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-1.000000,False,True,,1.064819,1.054276,1.010000,247.349096,True,6,6
2025-12-20,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,24.000000,True,True,,1.183040,1.088854,1.086500,896.985424,True,6,6
2025-12-20,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-2.000000,False,True,,1.070219,1.039048,1.030000,14.295000,True,6,6
2025-12-21,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,23.000000,True,True,,1.123731,1.082071,1.038500,294.908000,True,6,6
2025-12-21,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-3.000000,False,True,,1.050941,1.004724,1.046000,991.553630,True,6,6
2025-12-22,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,22.000000,True,True,,1.091753,1.054325,1.035500,150.877200,True,6,6
2025-12-22,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-4.000000,False,True,,1.014651,1.003115,1.011500,24.451980,True,6,6
2025-12-23,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,21.000000,True,True,,1.100391,1.053510,1.044500,1716.296794,True,6,6
2025-12-23,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-5.000000,False,True,,1.023568,1.011931,1.011500,321.918810,True,6,6
2025-12-24,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,20.000000,True,True,,1.091947,1.057064,1.033000,34.006000,True,6,6
2025-12-24,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-6.000000,False,True,,1.021437,1.011324,1.010000,109.908516,True,6,6
2025-12-25,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,19.000000,True,True,,1.103690,1.045656,1.055500,2118.253999,True,6,6
2025-12-25,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-7.000000,False,True,,1.012511,1.005972,1.006500,5.596800,True,6,6
2025-12-26,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,18.000000,True,True,,1.055396,1.019706,1.035000,76.000000,True,6,6
2025-12-26,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-8.000000,False,True,,1.002087,1.002087,1.000000,85.873362,True,6,6
2025-12-27,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,17.000000,True,True,,1.094494,1.029627,1.063000,305.665865,True,6,6
2025-12-27,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-9.000000,False,True,,1.004558,1.003053,1.001500,1.000000,True,6,6
2025-12-28,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,16.000000,True,True,,1.081074,1.036008,1.043500,1.999999,True,6,6
2025-12-28,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-10.000000,False,False,volume_zero,,1.002252,1.001500,0.000000,True,6,6
2025-12-29,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,15.000000,True,True,,1.082597,1.027132,1.054000,181.261707,True,6,6
2025-12-29,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-11.000000,False,True,,1.001614,1.001113,1.000500,71.698975,True,6,6
2025-12-30,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,14.000000,True,True,,1.052904,1.016808,1.035500,3888.304769,True,6,6
2025-12-30,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-12.000000,False,True,,1.002605,1.002104,1.000500,30.503770,True,6,6
2025-12-31,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,13.000000,True,True,,1.056152,1.027385,1.028000,819.455991,True,6,6
2025-12-31,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-13.000000,False,True,,1.020795,1.004719,1.016000,0.797220,True,6,6
2026-01-01,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,12.000000,True,True,,1.042134,1.026733,1.015000,2854.384572,True,6,6
2026-01-01,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-14.000000,False,True,,1.011629,1.008100,1.003500,155.121569,True,6,6
2026-01-02,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,11.000000,True,True,,1.058691,1.034888,1.023000,3901.988914,True,6,6
2026-01-02,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-15.000000,False,True,,1.011832,1.007801,1.004000,1770.581446,True,6,6
2026-01-03,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,10.000000,True,True,,1.073873,1.037058,1.035500,2194.023167,True,6,6
2026-01-03,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-16.000000,False,True,,1.014020,1.005474,1.008500,465.447321,True,6,6
2026-01-04,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,9.000000,True,True,,1.058599,1.034293,1.023500,2610.107699,True,6,6
2026-01-04,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-17.000000,False,True,,1.011183,1.002163,1.009000,7.260620,True,6,6
2026-01-05,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,8.000000,True,True,,1.024954,1.022398,1.002500,8566.914536,True,6,6
2026-01-05,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-18.000000,False,True,,1.019488,1.002940,1.016500,15.415941,True,6,6
2026-01-06,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,7.000000,True,True,,1.042376,1.020936,1.021000,1818.434387,True,6,6
2026-01-06,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-19.000000,False,True,,1.016765,1.003222,1.013500,248.152860,True,6,6
2026-01-07,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,6.000000,True,True,,1.053531,1.037962,1.015000,2668.199596,True,6,6
2026-01-07,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-20.000000,False,True,,1.016468,1.004912,1.011500,86.515852,True,6,6
2026-01-08,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,5.000000,True,True,,1.076113,1.039221,1.035500,1016.340497,True,6,6
2026-01-08,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-21.000000,False,True,,1.017879,1.004816,1.013000,1263.742905,True,6,6
2026-01-09,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,4.000000,True,True,,1.067848,1.041803,1.025000,4199.453298,True,6,6
2026-01-09,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-22.000000,False,True,,1.017589,1.002551,1.015000,2068.386794,True,6,6
2026-01-10,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,3.000000,True,True,,1.057049,1.029259,1.027000,1730.396628,True,6,6
2026-01-10,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-23.000000,False,True,,1.014260,1.003225,1.011000,47.279291,True,6,6
2026-01-11,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,2.000000,True,True,,1.054609,1.022403,1.031500,958.037598,True,6,6
2026-01-11,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-24.000000,False,True,,1.015980,1.002941,1.013000,168.279264,True,6,6
2026-01-12,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,1.000000,True,True,,1.035132,1.018831,1.016000,5847.620697,True,6,6
2026-01-12,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-25.000000,False,True,,1.014367,1.003826,1.010500,191.109565,True,6,6
2026-01-13,2.2_inflacao,CPI_december-inflation-us-monthly,,2026-01-13,0.000000,True,True,,1.042092,1.036907,1.005000,100250.965003,True,6,6
2026-01-13,2.2_inflacao,CPI_november-inflation-monthly,,2025-12-18,-26.000000,False,True,,1.017675,1.003624,1.014000,12953.967383,True,6,6
2026-03-12,2.2_inflacao,CPI_march-inflation-us-monthly,,2026-04-10,29.000000,True,False,sem_par_adjacente,,,1.000000,5319.039439,True,2,2
2026-03-13,2.2_inflacao,CPI_march-inflation-us-monthly,,2026-04-10,28.000000,True,False,sem_par_adjacente,,,1.065000,7561.469844,True,4,4
2026-03-14,2.2_inflacao,CPI_march-inflation-us-monthly,,2026-04-10,27.000000,True,True,,1.031604,1.031604,1.000000,798.333987,True,6,6
2026-03-15,2.2_inflacao,CPI_march-inflation-us-monthly,,2026-04-10,26.000000,True,True,,1.031604,1.031604,1.000000,7964.007738,True,6,6
2026-03-16,2.2_inflacao,CPI_march-inflation-us-monthly,,2026-04-10,25.000000,True,False,sem_par_adjacente,,,1.022500,25233.604521,True,6,6
2026-03-17,2.2_inflacao,CPI_march-inflation-us-monthly,,2026-04-10,24.000000,True,True,,1.166189,1.139969,1.023000,8452.762641,True,6,6
2026-03-18,2.2_inflacao,CPI_march-inflation-us-monthly,,2026-04-10,23.000000,True,True,,1.104779,1.104779,1.000000,2508.782410,True,6,6
2026-03-19,2.2_inflacao,CPI_march-inflation-us-monthly,,2026-04-10,22.000000,True,True,,1.077801,1.063444,1.013500,1037.031042,True,6,6
